ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
150,1.497,NA,NA,NA,NA,1.60E+09,1.055,2803,0.8289,NA,NA,1380,1.053
159.6,1.386,NA,NA,NA,NA,6731000,1.346,2214,1.083,NA,NA,1228,1.112
151.7,1.563,NA,NA,NA,NA,1677000,1.172,2217,0.8678,NA,NA,1276,1.005
143.5,1.855,NA,NA,NA,NA,786900,0.9648,2194,0.8931,NA,NA,1277,0.998
160.8,1.224,NA,NA,NA,NA,4.41E+09,0.6563,2352,0.8031,NA,NA,1110,1.091
138.6,1.391,NA,NA,NA,NA,1.44E+08,1.653,3726,0.8005,NA,NA,1148,1.181
219.5,1.041,NA,NA,NA,NA,104800,1.768,3441,0.6669,NA,NA,1396,0.8385
156,1.192,NA,NA,NA,NA,3903000,1.753,3641,0.5551,NA,NA,1424,0.9913
126.8,1.546,NA,NA,NA,NA,839600,1.904,3275,0.9188,NA,NA,1094,0.9615
181.7,1.141,NA,NA,NA,NA,64090000,1.847,2111,0.7305,NA,NA,1420,0.7772
112.4,1.62,NA,NA,NA,NA,20470000,1.425,3022,0.7274,NA,NA,1260,1.175
152.8,1.074,NA,NA,NA,NA,34360,1.918,4188,0.6774,NA,NA,1246,1.199
147,1.112,NA,NA,NA,NA,19970000,1.542,3990,0.7374,NA,NA,1161,0.951
133.7,1.289,NA,NA,NA,NA,135900000,1.388,3269,1.033,NA,NA,1112,1.124
187.2,1.485,NA,NA,NA,NA,66460000,1.95,4122,0.7721,NA,NA,1122,0.8832
177.9,1.475,NA,NA,NA,NA,2.81E+09,1.503,4772,0.6238,NA,NA,1310,1.217
137,1.232,NA,NA,NA,NA,264400000,1.081,6640,0.5338,NA,NA,1154,1.104
176.6,1.378,NA,NA,NA,NA,1088000,1.566,5721,0.5119,NA,NA,1260,0.8902
152.5,1.991,NA,NA,NA,NA,3447000,1.056,3280,0.7602,NA,NA,1442,1.002
140.4,1.243,NA,NA,NA,NA,24140000,0.9785,2452,0.9211,NA,NA,1252,0.9737
127.7,1.112,NA,NA,NA,NA,49040,1.531,3199,0.9822,NA,NA,1160,0.8276
128,1.101,NA,NA,NA,NA,7.61E+09,1.716,3246,0.8517,NA,NA,1259,0.9273
122.2,1.067,NA,NA,NA,NA,4.13E+08,1.347,1931,0.9296,NA,NA,1331,0.9512
134.9,1.105,NA,NA,NA,NA,15090000,0.8196,3040,1.039,NA,NA,1394,0.9789
120.7,1.169,NA,NA,NA,NA,100500000,1.746,2533,0.6541,NA,NA,1555,0.9006
153.1,1.048,NA,NA,NA,NA,105700000,0.9488,2929,0.698,NA,NA,1162,0.906
141,1.606,NA,NA,NA,NA,3.94E+09,1.417,3285,0.7366,NA,NA,1282,1.151
161.8,1.308,NA,NA,NA,NA,109500,1.997,3245,0.6697,NA,NA,979.3,1.339
145.1,1.013,NA,NA,NA,NA,423800000,1.918,2975,0.8883,NA,NA,1290,1.14
131.7,1.553,NA,NA,NA,NA,235800,1.993,4387,0.5312,NA,NA,1205,1.091
181.1,1.242,NA,NA,NA,NA,125900000,0.8755,2342,0.7081,NA,NA,1296,1.075
127.1,1.74,NA,NA,NA,NA,525300000,0.5106,2991,0.7277,NA,NA,1239,1.039
180.1,1.438,NA,NA,NA,NA,58750000,0.6428,2913,0.6428,NA,NA,1520,0.794
148.4,0.9711,NA,NA,NA,NA,44840000,1.043,2273,0.5814,NA,NA,1362,0.903
145.2,1.185,NA,NA,NA,NA,529000,1.835,2201,0.9424,NA,NA,1161,1.121
176.4,1.263,NA,NA,NA,NA,29680,1.756,2948,0.9383,NA,NA,1341,1.142
137.7,1.438,NA,NA,NA,NA,13310000,1.995,2287,0.9386,NA,NA,1302,1.185
141.3,1.257,NA,NA,NA,NA,97400000,1.888,4699,0.8924,NA,NA,2020,0.928
126.1,1.096,NA,NA,NA,NA,1175000,1.864,5287,0.735,NA,NA,2106,0.6936
128.1,1.214,NA,NA,NA,NA,630900,1.44,2253,1.523,NA,NA,2577,0.5901
162.3,1.768,NA,NA,NA,NA,8416000,1.381,2162,0.8808,NA,NA,1560,0.8637
146.5,1.512,NA,NA,NA,NA,9306000,1.812,5039,0.7067,NA,NA,1135,0.9429
113.9,1.409,NA,NA,NA,NA,7670000,0.8261,2284,0.8156,NA,NA,1307,1.213
131.8,1.18,NA,NA,NA,NA,346800000,1.246,2712,0.5452,NA,NA,1426,1.151
87,0.7517,NA,NA,NA,NA,262900000,0.8478,4304,0.6221,NA,NA,1244,0.9456
102.1,0.9664,NA,NA,NA,NA,2515000,1.882,3256,0.6547,NA,NA,1250,0.9158
149.2,1.194,NA,NA,NA,NA,24750000,0.9309,2453,0.7381,NA,NA,1286,0.9543
145.4,1.024,NA,NA,NA,NA,68890,1.275,2203,0.8272,NA,NA,1162,1.202
143.9,1.403,NA,NA,NA,NA,1912000,1.146,1309,0.903,NA,NA,1269,0.8818
164.7,1.656,NA,NA,NA,NA,202600000,0.7538,2059,0.7395,NA,NA,1221,1.004
103.9,0.6244,NA,NA,NA,NA,12600000,1.812,4203,0.7537,NA,NA,1010,1
78.37,1.867,NA,NA,NA,NA,108300,1.416,4274,0.5689,NA,NA,1124,0.9736
89.24,1.334,NA,NA,NA,NA,1.06E+09,0.9254,3872,1.196,NA,NA,1214,1.069
98.81,1.441,NA,NA,NA,NA,204900000,0.6003,5831,0.5903,NA,NA,1383,0.9219
107.7,1.409,NA,NA,NA,NA,56470000,0.693,4426,0.8284,NA,NA,1414,0.8695
126.6,1.942,NA,NA,NA,NA,381700000,1.336,3502,0.5915,NA,NA,1281,0.8781
142,1.527,NA,NA,NA,NA,1.82E+09,1.061,3664,1.061,NA,NA,1327,0.8543
142.6,1.379,NA,NA,NA,NA,1.34E+08,1.131,2096,1.01,NA,NA,1203,0.8463
145,1.173,NA,NA,NA,NA,1.20E+09,1.674,2004,0.7323,NA,NA,1115,0.8315
130.3,1.324,NA,NA,NA,NA,1.26E+09,0.5426,3237,0.6388,NA,NA,1084,0.8435
143.9,1.215,NA,NA,NA,NA,3.41E+08,0.8344,4039,0.5223,NA,NA,1227,0.9834
138.4,1.173,NA,NA,NA,NA,255700,1.508,5207,0.6233,NA,NA,1193,0.8498
136.8,1.789,NA,NA,NA,NA,2106000,1.16,2304,0.7388,NA,NA,1244,0.8326
117.7,1.433,NA,NA,NA,NA,4.09E+09,0.9416,2778,0.8838,NA,NA,1430,0.8907
153.3,1.027,NA,NA,NA,NA,6.59E+09,1.126,2371,0.9785,NA,NA,1364,0.8726
160.4,1.249,NA,NA,NA,NA,234200000,1.245,2766,0.7979,NA,NA,1368,1.002
121,1.284,NA,NA,NA,NA,1.21E+09,1.534,3213,0.9832,NA,NA,1191,0.9253
139,1.406,NA,NA,NA,NA,789800000,1.764,9093,0.5001,NA,NA,1126,0.9827
140.8,1.691,NA,NA,NA,NA,55600000,0.7898,3582,0.9081,NA,NA,1238,1.058
116.8,1.653,NA,NA,NA,NA,3.03E+09,0.7546,3512,0.7306,NA,NA,1178,0.98
