ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
291.1,0.522,NA,NA,NA,NA,63.56,0.7903,19120000,1.781,NA,NA,21.55,1.839
296.3,0.5199,NA,NA,NA,NA,448.3,0.6876,1639000,1.185,NA,NA,21.88,1.661
225.9,0.5572,NA,NA,NA,NA,111,0.568,147200000,1.141,NA,NA,21.94,1.609
296.9,0.6136,NA,NA,NA,NA,315.8,0.5078,7011000,1.361,NA,NA,19.42,1.724
293.8,0.5527,NA,NA,NA,NA,170.7,0.6783,2975000,0.7721,NA,NA,19.55,1.785
343.3,0.5919,NA,NA,NA,NA,1066,0.5292,44980000,0.667,NA,NA,19.56,1.49
407.2,0.5837,NA,NA,NA,NA,359.4,0.5222,7137000,0.9182,NA,NA,22.79,1.453
229.3,0.6504,NA,NA,NA,NA,332.4,0.5346,55880000,1.204,NA,NA,23.31,1.744
334.2,0.6096,NA,NA,NA,NA,90.1,0.7516,2782,1.799,NA,NA,20.3,1.473
198.9,0.6608,NA,NA,NA,NA,219.6,0.5567,1735000,1.981,NA,NA,20.64,1.65
206.4,0.5189,NA,NA,NA,NA,252.1,0.5092,39510,1.99,NA,NA,22.73,1.662
256.8,0.5507,NA,NA,NA,NA,222.8,0.6529,51080000,1.466,NA,NA,22.3,1.604
402.7,0.5581,NA,NA,NA,NA,99.55,1.245,32130000,1.501,NA,NA,20.17,1.663
320.2,0.5014,NA,NA,NA,NA,154.3,0.5814,52620,1.617,NA,NA,20.88,1.411
220.9,0.6155,NA,NA,NA,NA,369.9,0.5474,188200000,1.71,NA,NA,20.97,1.531
199.2,0.5668,NA,NA,NA,NA,227.7,0.6343,692000,0.9455,NA,NA,21.19,1.572
164.5,0.6329,NA,NA,NA,NA,171.2,1.043,989800,0.8921,NA,NA,22.28,1.812
284.7,0.5561,NA,NA,NA,NA,85.59,0.818,212.7,1.757,NA,NA,22.51,1.607
272.1,0.516,NA,NA,NA,NA,74.79,0.8145,23100,0.7934,NA,NA,23.15,1.253
226.1,0.5815,NA,NA,NA,NA,181,0.8033,396700,0.8225,NA,NA,22.73,1.327
172.2,0.6551,NA,NA,NA,NA,93.54,0.938,8.79E+09,0.7684,NA,NA,20.83,1.489
191.8,0.5202,NA,NA,NA,NA,185,0.66,384100000,1.741,NA,NA,21.34,1.627
235.4,0.5536,NA,NA,NA,NA,363.3,0.6431,1.99E+09,1.174,NA,NA,21.03,1.627
148.3,0.6431,NA,NA,NA,NA,1105,0.5084,18760,1.267,NA,NA,21.83,1.476
275.7,0.5618,NA,NA,NA,NA,3464,0.561,64140,1.541,NA,NA,22.89,1.64
114.7,1.456,NA,NA,NA,NA,252.7,0.6518,622800,1.684,NA,NA,20.69,1.56
86.09,1.5,NA,NA,NA,NA,147.9,0.7017,83780,1.556,NA,NA,20.54,1.588
254.9,0.7257,NA,NA,NA,NA,153.1,0.689,13590000,1.598,NA,NA,22.69,1.868
178.8,0.6559,NA,NA,NA,NA,248.5,0.8442,534300,0.8874,NA,NA,23.3,1.761
