ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
99.26,0.9672,NA,NA,NA,NA,6416,1.702,37260000,1.318,NA,NA,869.8,0.631
64.4,1.158,NA,NA,NA,NA,433500000,0.9858,2.05E+09,1.662,NA,NA,1088,0.5732
70.19,1.076,NA,NA,NA,NA,7252000,0.8348,164900000,1.404,NA,NA,991.2,0.592
99.31,0.9356,NA,NA,NA,NA,267100,1.43,913200000,1.459,NA,NA,805.6,0.624
96.58,0.6915,NA,NA,NA,NA,4.64E+09,1.515,6644,1.593,NA,NA,713,0.6304
66.36,1.592,NA,NA,NA,NA,24940,1.331,609100000,0.9613,NA,NA,1113,0.5474
102.3,0.7897,NA,NA,NA,NA,532700,1.278,2704,1.825,NA,NA,1090,0.592
94.77,1.132,NA,NA,NA,NA,593900,1.314,2379,1.595,NA,NA,894.7,0.6323
71.36,1.466,NA,NA,NA,NA,18780000,1.337,13350,1.907,NA,NA,563.9,0.7215
73.75,1.045,NA,NA,NA,NA,584300,1.728,26140,1.627,NA,NA,723,0.6835
96.95,1.25,NA,NA,NA,NA,420500000,1.718,22670,1.81,NA,NA,855.4,0.6376
69.94,1.155,NA,NA,NA,NA,3631000,1.513,1.38E+09,1.042,NA,NA,942.7,0.643
67.47,1.319,NA,NA,NA,NA,1.50E+09,0.6796,5.95E+09,1.125,NA,NA,1270,0.5354
85.4,0.919,NA,NA,NA,NA,3.25E+09,1.78,258400,1.438,NA,NA,1297,0.5514
79.98,1.231,NA,NA,NA,NA,184000,1.976,2.25E+09,1.385,NA,NA,1323,0.5532
74.91,1.518,NA,NA,NA,NA,7.47E+09,1.992,7.39E+09,1.43,NA,NA,711.3,0.7148
108.7,1.279,NA,NA,NA,NA,13900000,1.629,2.87E+09,1.746,NA,NA,1360,0.5607
144.4,0.9728,NA,NA,NA,NA,78280,1.861,8.29E+08,1.558,NA,NA,1577,0.5023
96.29,1.957,NA,NA,NA,NA,487300,0.8916,1.13E+09,1.656,NA,NA,1176,0.5516
73.2,1.615,NA,NA,NA,NA,1050,1.847,193300,1.508,NA,NA,860.2,0.6212
75.7,1.411,NA,NA,NA,NA,1385,1.45,90440,0.9942,NA,NA,771.1,0.6207
81.71,1.34,NA,NA,NA,NA,1039000,1.962,3.67E+09,0.7487,NA,NA,1237,0.5188
54.26,1.37,NA,NA,NA,NA,164500000,1.278,114400,1.738,NA,NA,774.8,0.6313
70.34,1.439,NA,NA,NA,NA,8.03E+09,0.9585,11400,0.6313,NA,NA,733.7,0.6507
94.94,0.8773,NA,NA,NA,NA,42390000,1.751,1613000,0.7151,NA,NA,869.3,0.6344
112,1.448,NA,NA,NA,NA,35140,1.679,121100000,1.415,NA,NA,927.9,0.6223
41.09,1.132,NA,NA,NA,NA,238100,1.684,1356000,1.908,NA,NA,639.6,0.6927
43.19,0.957,NA,NA,NA,NA,31840,0.6367,20180,0.9431,NA,NA,870.8,0.5926
74.15,1.197,NA,NA,NA,NA,281800,1.239,84820,1.188,NA,NA,923.4,0.596
130.4,1.335,NA,NA,NA,NA,2.91E+09,1.561,5196000,0.9816,NA,NA,904.7,0.6207
48.8,1.328,NA,NA,NA,NA,21340,1.326,1122000,1.928,NA,NA,1215,0.5678
88.03,1.776,NA,NA,NA,NA,27350000,0.8538,57720,1.818,NA,NA,726,0.6244
90.38,1.198,NA,NA,NA,NA,3.97E+09,0.9789,1181000,1.621,NA,NA,773.9,0.648
78.6,1.003,NA,NA,NA,NA,192700,0.6059,25130000,1.988,NA,NA,795.2,0.6186
79.39,1.658,NA,NA,NA,NA,6.41E+08,0.9288,70560000,1.517,NA,NA,786.2,0.6226
81.19,1.977,NA,NA,NA,NA,526600,0.9129,24810,1.509,NA,NA,575.6,0.7455
86.2,1.321,NA,NA,NA,NA,27830000,0.8369,13290,1.641,NA,NA,612.4,0.6846
76.49,1.522,NA,NA,NA,NA,34080,1.335,57530000,1.699,NA,NA,1253,0.5439
68.52,1.763,NA,NA,NA,NA,79260,1.086,120200000,1.653,NA,NA,1126,0.5851
90.45,1.362,NA,NA,NA,NA,31430,0.997,773700,1.49,NA,NA,707.1,0.6702
88.09,1.101,NA,NA,NA,NA,2052000,1.229,39380,1.292,NA,NA,997.7,0.5823
61.87,1.656,NA,NA,NA,NA,11830000,0.6991,8933000,1.436,NA,NA,927.9,0.5969
76.21,1.109,NA,NA,NA,NA,44640000,1.311,7.32E+09,1.521,NA,NA,884.4,0.6691
77.71,1.522,NA,NA,NA,NA,872500000,0.8445,210900000,1.322,NA,NA,1175,0.5451
83.61,0.8302,NA,NA,NA,NA,607500,0.6652,883800000,0.8744,NA,NA,840.1,0.636
62.01,1.709,NA,NA,NA,NA,1245000,1.095,1143,1.338,NA,NA,880.1,0.5963
72.58,1.131,NA,NA,NA,NA,46570000,1.034,88760000,1.13,NA,NA,958.4,0.583
82.74,1.39,NA,NA,NA,NA,2.39E+08,1.419,3448,0.6714,NA,NA,1383,0.5117
91.26,1.38,NA,NA,NA,NA,93290,1.332,114900000,0.7391,NA,NA,949.3,0.616
134.5,1.499,NA,NA,NA,NA,5524,1.845,170900000,1.346,NA,NA,773.3,0.6324
112.3,1.548,NA,NA,NA,NA,47960000,1.006,912800,1.858,NA,NA,803,0.6185
86,0.9737,NA,NA,NA,NA,6.35E+09,1.293,24740,1.569,NA,NA,1283,0.573
116.4,0.9905,NA,NA,NA,NA,1018000,1.363,249800,1.576,NA,NA,909.9,0.6141
75.72,1.039,NA,NA,NA,NA,3622000,1.443,14300000,1.888,NA,NA,1176,0.5855
123.3,0.9764,NA,NA,NA,NA,11930000,1.693,2.10E+08,0.9708,NA,NA,798,0.6482
82.73,1.36,NA,NA,NA,NA,2.59E+09,0.7461,156200,1.874,NA,NA,774.6,0.6252
83.7,1.371,NA,NA,NA,NA,57160000,1.401,191600000,1.837,NA,NA,1246,0.5763
73.46,0.9387,NA,NA,NA,NA,2977000,0.974,362600000,1.932,NA,NA,1226,0.5566
77.94,1.292,NA,NA,NA,NA,227500000,0.8184,429100000,0.5601,NA,NA,753.7,0.6879
78.12,1.236,NA,NA,NA,NA,5.01E+09,0.6332,2.33E+09,1.888,NA,NA,951.3,0.6033
87.54,1.323,NA,NA,NA,NA,97500000,1.196,6000,1.946,NA,NA,1277,0.5443
65.23,1.226,NA,NA,NA,NA,16850000,1.618,16810,0.7056,NA,NA,1252,0.5687
78.36,1.088,NA,NA,NA,NA,447500000,1.012,2759000,1.946,NA,NA,1050,0.5908
121.8,0.7969,NA,NA,NA,NA,134100000,1.303,61390000,1.268,NA,NA,1026,0.5868
99.8,0.8111,NA,NA,NA,NA,10740000,1.107,10520000,1.805,NA,NA,745.9,0.623
72.72,0.8616,NA,NA,NA,NA,960300,1.985,2320000,1.91,NA,NA,1039,0.5784
76.43,1.058,NA,NA,NA,NA,1.38E+09,1.953,927700000,1.004,NA,NA,831.3,0.6205
110.9,0.8616,NA,NA,NA,NA,9.29E+09,0.9191,2.46E+09,1.495,NA,NA,945.1,0.6281
223.7,0.847,NA,NA,NA,NA,42130000,1.433,2.71E+09,1.769,NA,NA,943.4,0.582
66.02,1.215,NA,NA,NA,NA,28940,1.393,1307000,1.643,NA,NA,742.4,0.6628
122.9,1.187,NA,NA,NA,NA,3.27E+09,1.139,11460,1.757,NA,NA,1539,0.5308
105.8,1.29,NA,NA,NA,NA,181400000,1.923,5014000,1.54,NA,NA,1282,0.5526
68.26,1.375,NA,NA,NA,NA,490100000,1.587,2154,1.459,NA,NA,1614,0.5167
97.82,1.361,NA,NA,NA,NA,5298000,0.9707,10980,1.113,NA,NA,843.4,0.6767
93.54,1.313,NA,NA,NA,NA,1522,1.607,3.22E+09,0.7519,NA,NA,759.4,0.6253
80.93,1.6,NA,NA,NA,NA,3340000,0.5854,190400000,1.117,NA,NA,612.8,0.7453
73.54,0.9597,NA,NA,NA,NA,1541000,0.8195,113000,1.11,NA,NA,1389,0.5167
72.02,1.132,NA,NA,NA,NA,65600,1.902,229700,0.8222,NA,NA,1041,0.5913
84.73,1.318,NA,NA,NA,NA,33130000,0.6682,27310,1.631,NA,NA,1755,0.5287
94.47,1.102,NA,NA,NA,NA,221100000,0.5776,115100,1.664,NA,NA,1286,0.5134
94.48,0.7017,NA,NA,NA,NA,556300000,1.6,384300,1.913,NA,NA,753.7,0.66
107.6,1.049,NA,NA,NA,NA,49620000,1.148,5939000,1.996,NA,NA,1140,0.5661
88.1,1.275,NA,NA,NA,NA,3.76E+09,0.7587,138400,1.901,NA,NA,855,0.6616
78.06,0.9797,NA,NA,NA,NA,30920000,0.6844,5287,0.8482,NA,NA,694.8,0.6618
74.26,1.138,NA,NA,NA,NA,7704,1.512,2.88E+09,1.437,NA,NA,623,0.7275
81.82,1.546,NA,NA,NA,NA,36980000,1.163,822.7,1.575,NA,NA,1301,0.5712
76.87,1.672,NA,NA,NA,NA,29740000,1.556,30770,1.266,NA,NA,982.4,0.5915
65.79,1.741,NA,NA,NA,NA,241800000,1.5,1121000,1.102,NA,NA,942.8,0.5965
79.93,1.436,NA,NA,NA,NA,6.24E+09,0.7937,2.91E+09,1.39,NA,NA,999.7,0.5867
75.39,1.417,NA,NA,NA,NA,3.70E+09,0.8675,10300000,0.6016,NA,NA,1289,0.5524
68.74,1.137,NA,NA,NA,NA,1962000,0.8199,1624000,0.6416,NA,NA,1050,0.5958
93.8,1.036,NA,NA,NA,NA,251700,0.8945,1696000,1.324,NA,NA,1133,0.5901
94.16,1.543,NA,NA,NA,NA,17190000,0.7472,334900,0.699,NA,NA,908.3,0.6099
95.4,1.412,NA,NA,NA,NA,4304000,1.01,224300000,1.596,NA,NA,732.9,0.7135
105.4,1.626,NA,NA,NA,NA,9368000,0.8299,1630000,1.715,NA,NA,766.7,0.6369
91.39,0.8675,NA,NA,NA,NA,383400,0.8434,37810000,0.9086,NA,NA,655.6,0.6966
79.62,1.162,NA,NA,NA,NA,71330000,1.113,38500000,1.06,NA,NA,1167,0.5489
83.43,1.156,NA,NA,NA,NA,15730000,0.9616,227100,0.8496,NA,NA,824.5,0.658
88.64,1.206,NA,NA,NA,NA,1574000,1.331,6.85E+09,0.6534,NA,NA,717.2,0.6653
95.41,1.119,NA,NA,NA,NA,3.97E+09,1.149,17290000,1.595,NA,NA,1401,0.5458
88.64,1.171,NA,NA,NA,NA,26250000,1.972,5.20E+09,1.904,NA,NA,1255,0.526
68.56,1.085,NA,NA,NA,NA,195800,1.188,599100000,0.8105,NA,NA,1295,0.572
73.46,1.293,NA,NA,NA,NA,13460,1.778,814900000,1.295,NA,NA,1188,0.5758
73.02,1.252,NA,NA,NA,NA,1964,1.885,6.72E+09,1.093,NA,NA,1601,0.506
90.5,1.429,NA,NA,NA,NA,1769000,1.864,334900000,1.349,NA,NA,1406,0.5195
105.8,1.46,NA,NA,NA,NA,60940,1.694,885100,1.125,NA,NA,1591,0.5139
173.4,0.7758,NA,NA,NA,NA,7.01E+09,1.962,482300,0.5489,NA,NA,975.4,0.5913
64.15,1.913,NA,NA,NA,NA,8150000,1.905,49560,1.123,NA,NA,883.8,0.6072
77.29,1.191,NA,NA,NA,NA,565800,1.429,374100,1.779,NA,NA,1119,0.5717
85.4,1.102,NA,NA,NA,NA,104700000,1.262,1303000,1.546,NA,NA,965.5,0.6103
87.2,0.8875,NA,NA,NA,NA,334100,0.755,5564,1.584,NA,NA,961,0.605
87.57,1.135,NA,NA,NA,NA,302600,0.9167,9.95E+09,1.406,NA,NA,748.6,0.6961
74.05,1.53,NA,NA,NA,NA,1.24E+09,1.982,263600,1.849,NA,NA,1210,0.5266
74.12,0.6321,NA,NA,NA,NA,1.82E+08,0.7113,504900000,1.972,NA,NA,981.2,0.5893
81.37,0.8694,NA,NA,NA,NA,8310000,1.791,5.23E+09,0.6764,NA,NA,1112,0.5651
89.97,0.8824,NA,NA,NA,NA,5330000,1.22,29220000,1.117,NA,NA,1082,0.5866
88.56,1.419,NA,NA,NA,NA,70920000,0.7345,37960,1.782,NA,NA,888.1,0.5522
71.92,1.529,NA,NA,NA,NA,691700000,0.7864,70010,1.345,NA,NA,712.2,0.6197
98.25,0.8221,NA,NA,NA,NA,34620000,1.763,26710000,0.8726,NA,NA,976,0.5959
92.43,1.359,NA,NA,NA,NA,433900000,1.743,9.64E+09,1.665,NA,NA,744.1,0.6173
102.9,1.352,NA,NA,NA,NA,31020000,1.552,8082,1.408,NA,NA,1172,0.5535
57.67,1.557,NA,NA,NA,NA,17520000,1.553,1.57E+09,1.244,NA,NA,757.5,0.6701
86.2,0.8384,NA,NA,NA,NA,86380,1.49,1.09E+08,1.528,NA,NA,1083,0.5773
125.1,0.8246,NA,NA,NA,NA,85770000,0.548,124800000,0.5588,NA,NA,756.8,0.6568
65.21,1.303,NA,NA,NA,NA,6.89E+09,0.8986,49590000,0.675,NA,NA,766.7,0.6449
67.37,1.08,NA,NA,NA,NA,129400000,1.519,351700000,1.981,NA,NA,934.5,0.5878
85.43,1.106,NA,NA,NA,NA,31460,1.999,478400,1.178,NA,NA,835,0.6596
98.94,1.36,NA,NA,NA,NA,3.01E+09,1.441,6758,1.827,NA,NA,776.2,0.672
90.66,1.444,NA,NA,NA,NA,361400,1.428,51100,1.652,NA,NA,669.5,0.7265
74.32,1.197,NA,NA,NA,NA,110100,1.406,15210,1.175,NA,NA,731.9,0.6355
98.31,1.011,NA,NA,NA,NA,56110000,0.649,81780,1.068,NA,NA,1037,0.5491
64.75,1.161,NA,NA,NA,NA,1003000,1.406,1.11E+09,1.921,NA,NA,1040,0.5643
72.01,1.061,NA,NA,NA,NA,224600000,1.12,1449000,1.002,NA,NA,1202,0.541
99.82,1.068,NA,NA,NA,NA,39070,1.265,19610000,0.9387,NA,NA,1160,0.5479
116.2,0.9126,NA,NA,NA,NA,61230000,0.5851,6.16E+09,1.751,NA,NA,947.3,0.6139
95.35,0.9487,NA,NA,NA,NA,284500,1.748,43530000,1.369,NA,NA,809.8,0.6174
120.4,0.9241,NA,NA,NA,NA,24270000,0.6552,5.01E+08,0.8232,NA,NA,710.4,0.6288
88.83,1.025,NA,NA,NA,NA,4.01E+09,0.7396,18660000,1.32,NA,NA,670.2,0.6182
85.03,1.29,NA,NA,NA,NA,19920000,1.261,8.22E+09,1.202,NA,NA,1412,0.5384
86.32,0.7967,NA,NA,NA,NA,4384000,1.73,1.98E+09,0.8888,NA,NA,898.2,0.567
158,0.8355,NA,NA,NA,NA,961200,1.89,3.65E+09,0.9258,NA,NA,987,0.5747
134.3,0.6855,NA,NA,NA,NA,15670,1.885,1.87E+09,1.015,NA,NA,988.8,0.6138
77.29,1.408,NA,NA,NA,NA,3284,1.994,5.02E+09,0.9467,NA,NA,1021,0.6229
78.69,1.038,NA,NA,NA,NA,6823,1.13,18590,1.931,NA,NA,1961,0.5476
78.4,0.989,NA,NA,NA,NA,269700,0.8774,16310000,1.858,NA,NA,1228,0.6123
85.26,1.155,NA,NA,NA,NA,294500,1.514,516900,1.701,NA,NA,1904,0.5044
87.53,1.221,NA,NA,NA,NA,49030000,1.487,793400,1.069,NA,NA,1277,0.5544
78,0.8542,NA,NA,NA,NA,4.88E+09,1.941,787600000,1.319,NA,NA,1127,0.5832
131.3,0.9047,NA,NA,NA,NA,8707000,1.496,57160,1.431,NA,NA,982.8,0.6114
80.41,0.8327,NA,NA,NA,NA,1785,1.899,262500,0.9182,NA,NA,788.3,0.6519
79.49,1.066,NA,NA,NA,NA,6635,1.719,66680,1.115,NA,NA,1350,0.5673
72.45,1.155,NA,NA,NA,NA,57130,1.311,304600,1.159,NA,NA,1188,0.5365
85.9,1.062,NA,NA,NA,NA,2734000,0.5968,82710000,1.458,NA,NA,1132,0.5881
81.21,1.185,NA,NA,NA,NA,635900000,0.7617,64490,1,NA,NA,793.2,0.6082
73.84,1.644,NA,NA,NA,NA,49200000,1.864,45540000,0.803,NA,NA,1250,0.5569
76.58,1.197,NA,NA,NA,NA,43740,1.928,3.67E+09,0.6727,NA,NA,1321,0.5621
97.1,0.9286,NA,NA,NA,NA,5.77E+09,1.461,36550,1.107,NA,NA,741.4,0.6596
75.71,0.8142,NA,NA,NA,NA,5.15E+09,0.6623,4759000,1.805,NA,NA,813.1,0.6026
71.52,0.9257,NA,NA,NA,NA,454200000,1.254,1073,1.705,NA,NA,1395,0.5181
73.22,1.216,NA,NA,NA,NA,21420000,1.279,965800,1.525,NA,NA,1296,0.5839
92.65,1.246,NA,NA,NA,NA,1063000,1.885,294400000,0.5351,NA,NA,1110,0.5971
81.15,1.111,NA,NA,NA,NA,21880,1.653,7979000,1.876,NA,NA,781.2,0.6652
142.2,0.8253,NA,NA,NA,NA,593500000,1.705,341100000,1.928,NA,NA,884.3,0.6547
64.67,1.798,NA,NA,NA,NA,2950000,1.587,37890000,1.179,NA,NA,1150,0.5983
85.53,1.867,NA,NA,NA,NA,690500000,1.955,186600,0.7996,NA,NA,779.4,0.6464
106.6,0.8045,NA,NA,NA,NA,594500000,1.809,7933,1.551,NA,NA,1197,0.5342
133,0.8891,NA,NA,NA,NA,185800000,1.893,138100000,1.214,NA,NA,1779,0.5035
118.3,0.8317,NA,NA,NA,NA,118000,1.461,225100000,1.235,NA,NA,901,0.613
119.8,0.848,NA,NA,NA,NA,2338000,1.079,24030000,1.027,NA,NA,744.2,0.6418
76.69,1.246,NA,NA,NA,NA,1.75E+09,0.8929,6709,1.013,NA,NA,1205,0.5387
77.36,1.029,NA,NA,NA,NA,51610000,0.8577,8.99E+09,0.6327,NA,NA,1067,0.5542
78.1,1.128,NA,NA,NA,NA,632300,0.8875,216800,1.096,NA,NA,838.8,0.6158
93.79,1.324,NA,NA,NA,NA,1279000,0.8838,20620,1.318,NA,NA,1013,0.5776
67.29,1.139,NA,NA,NA,NA,6353000,1.62,138200,1.884,NA,NA,933.7,0.5685
92.83,1.311,NA,NA,NA,NA,180800000,1.549,4.81E+09,0.89,NA,NA,645.7,0.7177
96.26,1.253,NA,NA,NA,NA,8594,1.959,55610000,1.779,NA,NA,761.7,0.6452
106.5,1.084,NA,NA,NA,NA,19110,1.498,1509,1.926,NA,NA,688.2,0.6495
109.4,1.084,NA,NA,NA,NA,1151,1.973,226500,1.042,NA,NA,949.1,0.5809
73.53,1.053,NA,NA,NA,NA,5.25E+09,1.732,115300000,0.9554,NA,NA,1092,0.5549
87.25,1.308,NA,NA,NA,NA,337300,1.962,276500,1.048,NA,NA,865.9,0.6115
79.86,0.8751,NA,NA,NA,NA,219700000,1.619,1827,1.866,NA,NA,859.9,0.6988
72.63,1.897,NA,NA,NA,NA,40150,0.6224,161700000,1.406,NA,NA,700.7,0.651
53.08,1.855,NA,NA,NA,NA,563900,1.783,2929000,0.7592,NA,NA,923.2,0.5604
79.94,1.076,NA,NA,NA,NA,499800000,0.9755,405600,0.7288,NA,NA,994.8,0.5663
76.26,1.209,NA,NA,NA,NA,1479,1.473,92850,0.7755,NA,NA,631.9,0.7116
84.97,0.8634,NA,NA,NA,NA,64700,0.9291,39590000,1.048,NA,NA,1189,0.5779
90.16,1.074,NA,NA,NA,NA,5383,1.671,358100,0.5189,NA,NA,978.5,0.618
92.73,1.107,NA,NA,NA,NA,4070,1.709,281400,2,NA,NA,946.3,0.6288
88.71,1.233,NA,NA,NA,NA,8.95E+09,1.915,2.08E+09,1.571,NA,NA,715.7,0.7146
85.47,1.022,NA,NA,NA,NA,4.67E+09,1.908,85870000,1.044,NA,NA,815.2,0.635
64.03,1.245,NA,NA,NA,NA,92320000,1.991,36750000,0.8759,NA,NA,1145,0.5681
72.37,1.307,NA,NA,NA,NA,2148000,1.512,2.20E+09,0.9376,NA,NA,1191,0.5637
100.7,1.15,NA,NA,NA,NA,489300,1.722,6703000,1.633,NA,NA,979.3,0.6393
99.11,0.9056,NA,NA,NA,NA,18710,1.658,145200,1.968,NA,NA,1334,0.5348
70.59,1.296,NA,NA,NA,NA,105400,0.8056,1314000,1.724,NA,NA,1282,0.5413
103.9,0.7829,NA,NA,NA,NA,261600,1.211,516200,1.239,NA,NA,1114,0.5678
81.39,1.193,NA,NA,NA,NA,23970,1.526,62940,1.718,NA,NA,875.6,0.6046
58.62,1.446,NA,NA,NA,NA,350200000,1.135,38380,0.9837,NA,NA,537,0.7491
106.5,0.7189,NA,NA,NA,NA,540200,0.8518,318700,0.8059,NA,NA,756.2,0.6847
73.5,1.022,NA,NA,NA,NA,8.87E+09,0.6807,33980,1.053,NA,NA,1315,0.5215
71.06,1.246,NA,NA,NA,NA,81660000,0.5973,2644000,1.819,NA,NA,1247,0.5387
77.91,1.137,NA,NA,NA,NA,10900000,0.7771,80330,1.701,NA,NA,1127,0.524
86.84,1.464,NA,NA,NA,NA,98230000,1.568,3.70E+09,1.228,NA,NA,843.3,0.6123
82.57,1.301,NA,NA,NA,NA,1299,1.974,6644,1.438,NA,NA,692.3,0.6676
150.5,0.6524,NA,NA,NA,NA,1126000,1.785,17600000,0.9731,NA,NA,602.5,0.736
85.59,1.263,NA,NA,NA,NA,225700000,1.215,115400000,0.7678,NA,NA,1535,0.537
103.2,1.06,NA,NA,NA,NA,171500000,0.6484,3177000,1.218,NA,NA,1064,0.5895
72.31,0.9051,NA,NA,NA,NA,74270000,0.8762,19370,0.9424,NA,NA,1042,0.6195
96.27,1.149,NA,NA,NA,NA,8242000,1.272,3.53E+09,1.198,NA,NA,683,0.6608
62.32,1.273,NA,NA,NA,NA,12850000,0.8704,4577000,0.9466,NA,NA,803,0.6357
81.01,1.513,NA,NA,NA,NA,1422,1.302,506400,0.906,NA,NA,871.3,0.6463
71.86,1.606,NA,NA,NA,NA,8.91E+09,1.464,8622,1.12,NA,NA,1038,0.5831
64.3,1.035,NA,NA,NA,NA,6.25E+09,0.9828,7.90E+09,1.37,NA,NA,1205,0.5855
73.56,1.333,NA,NA,NA,NA,1127000,0.8596,481700,0.9064,NA,NA,597.2,0.7068
81.69,0.9648,NA,NA,NA,NA,215700000,1.963,20700,1.71,NA,NA,540.1,0.7407
123.6,1.426,NA,NA,NA,NA,145700000,0.7403,27820000,1.612,NA,NA,1292,0.5653
143.9,0.8301,NA,NA,NA,NA,3989,1.729,3197000,1.216,NA,NA,1484,0.5103
149.6,0.9035,NA,NA,NA,NA,566700000,1.738,311400000,1.737,NA,NA,741,0.7437
92.08,1.23,NA,NA,NA,NA,260600000,1.885,11070000,1.795,NA,NA,1232,0.5845
78.73,1.716,NA,NA,NA,NA,2.88E+09,1.379,97280000,1.987,NA,NA,1147,0.5567
98.44,1.127,NA,NA,NA,NA,1233000,1.165,372800,1.55,NA,NA,686,0.6397
106.7,1.082,NA,NA,NA,NA,195400000,1.427,5.03E+09,1.285,NA,NA,1079,0.5714
111.3,0.9722,NA,NA,NA,NA,5917000,1.831,199100000,1.283,NA,NA,889.3,0.6406
86.2,0.9268,NA,NA,NA,NA,5077,1.225,19370,1.122,NA,NA,1383,0.5289
119.6,1.164,NA,NA,NA,NA,2.50E+09,1.18,73100000,0.9173,NA,NA,1136,0.5885
69.68,1.314,NA,NA,NA,NA,500900,0.6134,6320000,1.114,NA,NA,863.2,0.5974
62.62,1.57,NA,NA,NA,NA,915300000,0.7219,2.92E+09,1.949,NA,NA,605.2,0.6981
78.8,1.704,NA,NA,NA,NA,157300000,1.103,273400,1.98,NA,NA,1139,0.5564
74.41,0.9893,NA,NA,NA,NA,2.99E+08,1.682,494200000,0.9215,NA,NA,728.7,0.6739
101.2,0.7537,NA,NA,NA,NA,1185,1.924,77110000,1.472,NA,NA,852,0.6639
69.54,1.758,NA,NA,NA,NA,201700,1.249,26040,0.8933,NA,NA,1499,0.527
107,1.112,NA,NA,NA,NA,28380,1.26,1.79E+09,1.506,NA,NA,1452,0.5294
93.52,0.8693,NA,NA,NA,NA,6468000,0.6014,363900000,1.714,NA,NA,1093,0.5604
86.32,1.161,NA,NA,NA,NA,3493000,1.231,30270,1.259,NA,NA,1145,0.5405
94.24,0.9912,NA,NA,NA,NA,715400,1.916,49610000,0.583,NA,NA,1156,0.5779
141,0.8692,NA,NA,NA,NA,658400000,0.636,172800000,1.356,NA,NA,1139,0.5771
74.54,0.9991,NA,NA,NA,NA,11810000,0.6386,175200,0.9394,NA,NA,1292,0.5518
89.52,0.9145,NA,NA,NA,NA,9889,1.939,62150,1.282,NA,NA,597.8,0.6917
83.19,1.067,NA,NA,NA,NA,3994000,0.556,13650000,1.892,NA,NA,664.3,0.6424
97.49,1.143,NA,NA,NA,NA,686000,1.864,152200,1.739,NA,NA,1103,0.5422
78.52,1.583,NA,NA,NA,NA,41980000,1.881,3536000,1.699,NA,NA,701.4,0.6977
114.6,0.6647,NA,NA,NA,NA,65110,1.422,20340000,1.464,NA,NA,956.4,0.5979
120.9,0.8628,NA,NA,NA,NA,10340000,1.985,2.40E+09,1.401,NA,NA,1258,0.5442
83.51,1.1,NA,NA,NA,NA,123900000,1.464,2374000,1.927,NA,NA,1136,0.5736
104.3,1.049,NA,NA,NA,NA,7.64E+09,1.057,26970,1.919,NA,NA,852.1,0.6427
71.59,1.319,NA,NA,NA,NA,18340,1.542,18270,1.404,NA,NA,701.7,0.656
62.78,0.9842,NA,NA,NA,NA,1.35E+09,1.075,862300,1.243,NA,NA,723.9,0.6634
75.92,0.9463,NA,NA,NA,NA,4648000,0.8354,126700000,0.9834,NA,NA,841.9,0.6121
97.53,1.7,NA,NA,NA,NA,681400,1.461,24790000,0.5596,NA,NA,1022,0.5787
67.01,1.49,NA,NA,NA,NA,6051000,1.48,1.55E+09,0.9513,NA,NA,656.4,0.6979
80.62,1.116,NA,NA,NA,NA,17510000,0.6224,4.77E+09,1.176,NA,NA,1577,0.5217
77.47,0.9796,NA,NA,NA,NA,3953000,1.918,3.75E+09,1.05,NA,NA,841.6,0.6347
92.84,1.346,NA,NA,NA,NA,4.09E+09,0.6113,2.09E+09,0.831,NA,NA,770.8,0.6231
97.08,1.015,NA,NA,NA,NA,2.63E+09,0.8523,1.99E+08,0.7191,NA,NA,943.6,0.5639
54.88,1.059,NA,NA,NA,NA,7197,1.507,13310000,1.015,NA,NA,779,0.6042
100,1.034,NA,NA,NA,NA,37270,0.837,4030000,1.558,NA,NA,921.7,0.5813
81.03,1.197,NA,NA,NA,NA,592000,1.458,2215000,1.927,NA,NA,768.4,0.6057
130.9,0.6756,NA,NA,NA,NA,36740000,0.9002,1.38E+08,1.575,NA,NA,710.7,0.6615
136.8,1.181,NA,NA,NA,NA,1.32E+08,1.92,5686,1.754,NA,NA,525.2,0.7529
69.46,1.397,NA,NA,NA,NA,4.46E+09,1.497,36820,1.173,NA,NA,1254,0.553
79.58,1.357,NA,NA,NA,NA,124700,1.488,2.64E+08,1.517,NA,NA,895.6,0.6468
75.67,0.9129,NA,NA,NA,NA,2.61E+09,0.6769,131400000,1.645,NA,NA,672,0.704
85.71,1.336,NA,NA,NA,NA,8629000,1.546,238900,1.319,NA,NA,998.6,0.5748
70.68,1.65,NA,NA,NA,NA,15830,1.402,29330000,1.891,NA,NA,917.5,0.6038
66.05,1.217,NA,NA,NA,NA,32580,1.987,4940000,1.471,NA,NA,1437,0.5464
65.08,1.053,NA,NA,NA,NA,1903000,1.883,1.12E+09,1.817,NA,NA,1180,0.5869
124.6,1.156,NA,NA,NA,NA,4161000,1.594,765800,1.94,NA,NA,608.8,0.72
65.48,1.427,NA,NA,NA,NA,369700000,1.142,779900,1.58,NA,NA,846.1,0.6515
78.25,1.858,NA,NA,NA,NA,44050,0.8796,176200,1.452,NA,NA,1260,0.554
57.59,0.9596,NA,NA,NA,NA,3.83E+09,1.508,2555,1.984,NA,NA,1165,0.5696
