ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
166400,0.5541,NA,NA,NA,NA,248800,0.5921,18180,1.386,NA,NA,11560,0.9343
82510,0.5427,NA,NA,NA,NA,252200,0.5148,18420,1.768,NA,NA,8129,0.8481
129400,0.5353,NA,NA,NA,NA,207700,0.53,17610,1.501,NA,NA,5788,0.9439
70490,0.5303,NA,NA,NA,NA,218500,0.5296,18000,1.246,NA,NA,12250,0.7168
64710,0.5271,NA,NA,NA,NA,203800,0.5186,24210,1.293,NA,NA,9528,0.9086
78440,0.5628,NA,NA,NA,NA,185100,0.7422,17010,1.395,NA,NA,8118,0.8371
123700,0.5658,NA,NA,NA,NA,169800,0.6143,19400,1.236,NA,NA,8591,1.047
136200,0.5175,NA,NA,NA,NA,216400,0.5546,26530,1.195,NA,NA,6972,0.9645
196100,0.5322,NA,NA,NA,NA,214900,0.524,19000,1.201,NA,NA,9513,0.8714
102400,0.513,NA,NA,NA,NA,164500,0.7364,23210,1.52,NA,NA,9453,0.8463
105700,0.5077,NA,NA,NA,NA,214500,0.551,20700,1.285,NA,NA,9474,0.7147
89400,0.505,NA,NA,NA,NA,192700,0.5463,19410,1.366,NA,NA,8683,0.6656
175700,0.5336,NA,NA,NA,NA,86290,0.6065,17510,1.383,NA,NA,8948,0.8665
119200,0.6211,NA,NA,NA,NA,157900,0.5797,23660,1.82,NA,NA,7976,0.5979
136500,0.5262,NA,NA,NA,NA,141200,0.7984,21120,1.077,NA,NA,9858,1.082
200200,0.5272,NA,NA,NA,NA,192000,0.6542,20810,1.444,NA,NA,8640,0.8557
104400,0.5026,NA,NA,NA,NA,276500,0.506,19590,1.492,NA,NA,6765,0.8271
101800,0.5367,NA,NA,NA,NA,387300,0.5245,22170,1.722,NA,NA,9600,1.002
66870,0.5828,NA,NA,NA,NA,219300,0.5624,25880,1.628,NA,NA,10370,1.11
66950,0.5288,NA,NA,NA,NA,297500,0.5184,24980,1.431,NA,NA,5884,0.8081
93320,0.5451,NA,NA,NA,NA,164400,0.677,25420,1.483,NA,NA,9071,0.9003
130500,0.632,NA,NA,NA,NA,148100,0.675,21050,1.38,NA,NA,9287,1.069
85130,0.5568,NA,NA,NA,NA,109200,0.6133,22540,1.466,NA,NA,12910,0.9776
94650,0.5819,NA,NA,NA,NA,190900,0.5588,21060,1.293,NA,NA,8889,0.884
75380,0.5577,NA,NA,NA,NA,205800,0.7207,20610,1.485,NA,NA,9407,0.986
101900,0.5239,NA,NA,NA,NA,183100,0.6986,23420,1.475,NA,NA,9310,0.911
183700,0.5315,NA,NA,NA,NA,144800,0.6402,28700,1.334,NA,NA,9903,0.6561
121700,0.5415,NA,NA,NA,NA,122200,0.6,22960,1.362,NA,NA,11700,0.8635
127900,0.5168,NA,NA,NA,NA,234600,0.5338,21310,1.56,NA,NA,11770,1.001
118600,0.5337,NA,NA,NA,NA,186600,0.5347,17400,1.099,NA,NA,11250,0.7782
180900,0.6775,NA,NA,NA,NA,240500,0.5037,23690,1.387,NA,NA,11810,1.139
169300,0.7479,NA,NA,NA,NA,245000,0.5025,20770,1.448,NA,NA,11200,0.8889
