ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
789700,0.5229,NA,NA,NA,NA,1796000,0.5342,105800000,1.299,NA,NA,454100,0.9336
347900,0.5492,NA,NA,NA,NA,1464000,0.5694,8.15E+09,0.7142,NA,NA,1610000,0.6541
545000,0.5706,NA,NA,NA,NA,1207000,0.6166,2.79E+09,0.9205,NA,NA,764400,0.6575
347700,0.5596,NA,NA,NA,NA,2061000,0.6031,68250000,1.438,NA,NA,703600,0.7137
810400,0.5502,NA,NA,NA,NA,857800,0.8325,5.01E+09,0.64,NA,NA,742100,0.817
765700,0.5318,NA,NA,NA,NA,1969000,0.5768,1.88E+09,0.835,NA,NA,3103000,0.5415
330800,0.6181,NA,NA,NA,NA,3143000,0.5575,2.72E+09,1.115,NA,NA,2247000,0.5799
294500,0.524,NA,NA,NA,NA,3461000,0.5257,2.22E+09,1.173,NA,NA,1064000,0.7553
362400,0.7066,NA,NA,NA,NA,2956000,0.5263,22470000,1.208,NA,NA,1177000,0.6421
206400,0.5997,NA,NA,NA,NA,2170000,0.6275,195100000,1.788,NA,NA,1140000,0.6437
325900,0.5976,NA,NA,NA,NA,1492000,0.6342,95630000,1.817,NA,NA,804400,0.8064
436300,0.5931,NA,NA,NA,NA,1591000,0.6024,1204000,1.79,NA,NA,576600,0.7558
490200,0.5332,NA,NA,NA,NA,4348000,0.5317,9.50E+07,1.476,NA,NA,508800,0.8953
354100,0.5464,NA,NA,NA,NA,2837000,0.5408,83220000,0.9737,NA,NA,737900,0.6668
333300,0.6044,NA,NA,NA,NA,5580000,0.525,20330000,1.771,NA,NA,350900,0.8044
302000,0.5151,NA,NA,NA,NA,5057000,0.5261,228300000,0.7128,NA,NA,602200,0.7222
307000,0.6066,NA,NA,NA,NA,1264000,0.8021,893500000,0.7872,NA,NA,614300,0.8559
471100,0.5572,NA,NA,NA,NA,2630000,0.5295,5.60E+09,1.251,NA,NA,909600,0.651
361600,0.6423,NA,NA,NA,NA,714300,0.7284,25320000,0.8967,NA,NA,441800,0.9878
267600,0.7737,NA,NA,NA,NA,1302000,0.5427,93620000,0.6574,NA,NA,511100,1.044
622300,0.5402,NA,NA,NA,NA,924300,0.6463,123400000,0.6002,NA,NA,446800,0.9899
385600,0.6426,NA,NA,NA,NA,1673000,0.611,286700000,0.6954,NA,NA,1291000,0.691
459100,0.5863,NA,NA,NA,NA,1996000,0.5522,909500000,0.6129,NA,NA,1615000,0.64
270400,0.7729,NA,NA,NA,NA,1885000,0.6346,831500000,0.8774,NA,NA,654100,0.7454
384100,0.5708,NA,NA,NA,NA,1174000,0.6022,471400000,0.7398,NA,NA,664000,0.9066
262000,0.7984,NA,NA,NA,NA,883900,0.8285,1.79E+09,1.318,NA,NA,282100,1.443
318100,0.7325,NA,NA,NA,NA,1803000,0.5421,9.96E+09,1.613,NA,NA,452400,1.066
476600,0.5825,NA,NA,NA,NA,2879000,0.5069,9.56E+09,1.473,NA,NA,347300,1.322
517000,0.5392,NA,NA,NA,NA,2958000,0.5935,1.45E+09,1.762,NA,NA,1393000,0.5892
595500,0.515,NA,NA,NA,NA,4214000,0.5947,693100000,1.957,NA,NA,736100,0.8272
336000,0.5568,NA,NA,NA,NA,2652000,0.5022,1405000,1.732,NA,NA,630900,0.8304
225600,0.5071,NA,NA,NA,NA,1812000,0.6439,3.70E+09,1.55,NA,NA,647600,0.799
350400,0.542,NA,NA,NA,NA,1157000,0.7168,464500000,0.9774,NA,NA,308700,1.092
297300,0.646,NA,NA,NA,NA,4248000,0.5488,285600000,1.169,NA,NA,611200,0.8047
403300,0.6176,NA,NA,NA,NA,1492000,0.5891,84940000,1.454,NA,NA,794300,0.7563
254900,0.684,NA,NA,NA,NA,3092000,0.5735,9829000,0.8901,NA,NA,760800,0.7255
176600,0.9201,NA,NA,NA,NA,1495000,0.8133,3111000,1.272,NA,NA,848200,0.6766
217400,0.6918,NA,NA,NA,NA,2625000,0.7981,1.50E+09,0.6687,NA,NA,658000,0.8992
328800,0.6654,NA,NA,NA,NA,1674000,0.9708,2.65E+09,1.463,NA,NA,275200,1.381
452700,0.5339,NA,NA,NA,NA,2880000,0.6244,88420000,0.9122,NA,NA,583900,0.7141
217600,0.5665,NA,NA,NA,NA,2480000,0.526,10550000,1.158,NA,NA,641900,0.8542
530200,0.9417,NA,NA,NA,NA,2561000,0.5013,3053000,1.198,NA,NA,506900,0.8279
574700,1.039,NA,NA,NA,NA,2691000,0.5111,556900000,1.487,NA,NA,1580000,0.6159
594900,0.6393,NA,NA,NA,NA,2691000,0.5103,1.59E+09,1.085,NA,NA,672700,0.7618
420900,0.5753,NA,NA,NA,NA,1823000,0.6294,28840000,0.9809,NA,NA,668900,0.7851
308100,0.572,NA,NA,NA,NA,913200,0.6352,142300000,1.099,NA,NA,1090000,0.7306
386600,0.6616,NA,NA,NA,NA,2213000,0.668,2.40E+09,1.093,NA,NA,718800,0.8271
562900,0.5048,NA,NA,NA,NA,524500,1.151,1.57E+09,1.306,NA,NA,1446000,0.7169
342800,0.664,NA,NA,NA,NA,414600,1.309,974800000,1.997,NA,NA,1934000,0.5592
402500,0.6146,NA,NA,NA,NA,1886000,0.5343,248200000,0.9805,NA,NA,1100000,0.6271
290700,0.6053,NA,NA,NA,NA,3613000,0.501,69560000,0.8582,NA,NA,861900,0.7141
312200,0.7039,NA,NA,NA,NA,1489000,0.5688,18620000,1.456,NA,NA,1184000,0.6907
413500,0.5983,NA,NA,NA,NA,1246000,0.7278,2.05E+09,1.424,NA,NA,999900,0.7012
389200,0.6543,NA,NA,NA,NA,1328000,0.6893,142300000,1.381,NA,NA,617600,0.7735
401700,0.7157,NA,NA,NA,NA,2452000,0.5521,1.47E+09,0.7684,NA,NA,269300,1.719
