ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
11.7,1.621,NA,NA,NA,NA,1139,1.51,3.97E+09,0.8908,NA,NA,1.035,0.7119
11.16,1.514,NA,NA,NA,NA,570.9,1.953,675400,1.012,NA,NA,1.329,0.8878
13.34,1.418,NA,NA,NA,NA,701.2,1.762,655500,1.486,NA,NA,1.839,1.02
11.56,1.633,NA,NA,NA,NA,2038,1.271,796600000,0.5176,NA,NA,2.827,1.26
12.26,1.731,NA,NA,NA,NA,1175,1.164,65470000,1.284,NA,NA,1.903,0.9168
9.427,1.349,NA,NA,NA,NA,1541,0.8976,66240000,1.905,NA,NA,2.561,1.2
11.17,1.288,NA,NA,NA,NA,800.8,1.409,146300,1.647,NA,NA,1.918,0.8431
11.66,1.634,NA,NA,NA,NA,1158,0.9933,7080,1.457,NA,NA,2.702,1.206
11.02,1.524,NA,NA,NA,NA,1933,0.8995,769.7,1.969,NA,NA,2.816,1.182
9.571,1.086,NA,NA,NA,NA,4560,0.6393,84610,1.54,NA,NA,2.664,1.334
13.81,1.74,NA,NA,NA,NA,22890,0.7155,2321,0.9539,NA,NA,2.057,1.241
