ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
523.8,1.031,NA,NA,NA,NA,70040,0.5968,847800000,1.199,NA,NA,8335,0.9892
428.6,0.822,NA,NA,NA,NA,81970,0.5171,3.47E+09,0.9628,NA,NA,5716,1.218
472.4,0.6811,NA,NA,NA,NA,40890,0.6203,178100,1.266,NA,NA,27440,0.5476
590.3,0.7922,NA,NA,NA,NA,107100,0.5261,41600000,1.588,NA,NA,7175,1.095
608.2,1.113,NA,NA,NA,NA,82940,0.5776,3366000,0.9794,NA,NA,7076,1.278
214.7,0.5157,NA,NA,NA,NA,61640,0.6248,15110000,0.959,NA,NA,21380,0.5244
281.5,0.5911,NA,NA,NA,NA,56870,0.5838,464200,1.441,NA,NA,17830,0.6972
363.9,0.7687,NA,NA,NA,NA,44680,0.6134,7.13E+09,1.718,NA,NA,11940,0.9049
340.5,0.7651,NA,NA,NA,NA,108500,0.5099,1500000,1.191,NA,NA,4773,1.345
286.6,0.6951,NA,NA,NA,NA,111900,0.5365,48360000,1.026,NA,NA,7288,0.7996
361.8,0.6535,NA,NA,NA,NA,72050,0.5831,112300000,1.489,NA,NA,18990,0.7082
331.4,0.6641,NA,NA,NA,NA,55270,0.6047,3.72E+09,0.9815,NA,NA,22040,0.6755
301,0.8452,NA,NA,NA,NA,27450,0.6617,246500,1.504,NA,NA,10580,0.7597
422,0.8295,NA,NA,NA,NA,53040,0.6073,3.89E+09,1.864,NA,NA,38070,0.5742
384.1,0.5186,NA,NA,NA,NA,21500,0.8051,478800000,1.912,NA,NA,16870,0.7019
365.2,0.7931,NA,NA,NA,NA,14560,0.8792,2.58E+09,0.6657,NA,NA,16670,0.6813
381.9,0.6382,NA,NA,NA,NA,11820,1.012,10830000,1.635,NA,NA,42900,0.5057
261,0.5959,NA,NA,NA,NA,36390,0.7223,1.24E+09,1.695,NA,NA,31490,0.5663
